age,workclass,education,marrital status,occupation,sex,capital gain,capital loss,working hours per week,salary
21,Private,Some-college,Never-married,Adm-clerical,Male,0,0,40, <=50K
25,Private,Bachelors,Never-married,Prof-specialty,Male,0,0,50, <=50K
44,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,0,0,50, >50K
37,Private,HS-grad,Never-married,Adm-clerical,Male,0,0,38, <=50K
50,Private,Masters,Married-civ-spouse,Exec-managerial,Male,7298,0,40, >50K
29,Private,HS-grad,Separated,Adm-clerical,Female,0,0,40, <=50K
18,Private,Some-college,Never-married,Sales,Female,0,0,21, <=50K
32,Private,Bachelors,Never-married,Exec-managerial,Female,0,0,40, <=50K
58,Private,Assoc-voc,Divorced,Adm-clerical,Female,0,0,60, <=50K
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
29,Private,Some-college,Never-married,Other-service,Female,0,0,18, <=50K
58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,0,0,60, >50K
29,State-gov,Some-college,Never-married,Other-service,Female,0,0,40, <=50K
36,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,45, >50K
21,Private,HS-grad,Never-married,Craft-repair,Male,0,0,35, <=50K
49,Private,HS-grad,Divorced,Exec-managerial,Female,0,0,40, <=50K
60,Private,Masters,Divorced,Prof-specialty,Female,0,0,50, <=50K
39,Private,Some-college,Married-civ-spouse,Sales,Male,3103,0,50, >50K
50,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Male,0,1902,40, >50K
30,Private,Some-college,Never-married,Sales,Female,0,0,48, <=50K
55,Private,HS-grad,Divorced,Other-service,Male,0,0,40, <=50K
64,Local-gov,HS-grad,Divorced,Transport-moving,Male,0,0,20, <=50K
29,Self-emp-inc,Assoc-acdm,Never-married,Prof-specialty,Female,0,0,40, <=50K
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,7298,0,40, >50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,50, <=50K
55,Private,HS-grad,Widowed,Sales,Female,0,0,40, <=50K
43,Private,HS-grad,Divorced,Transport-moving,Male,0,0,45, <=50K
28,Private,12th,Never-married,Sales,Male,0,0,40, <=50K
46,State-gov,Assoc-acdm,Married-civ-spouse,Tech-support,Male,0,0,38, >50K
34,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
47,Private,Masters,Married-civ-spouse,Adm-clerical,Female,7688,0,38, >50K
43,Self-emp-not-inc,Masters,Never-married,Exec-managerial,Female,0,0,40, <=50K
24,Private,Some-college,Never-married,Adm-clerical,Female,0,0,25, <=50K
21,Private,11th,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
65,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
20,Private,Some-college,Never-married,Other-service,Male,0,0,40, <=50K
31,State-gov,Masters,Divorced,Adm-clerical,Female,0,0,25, <=50K
38,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Male,3464,0,40, <=50K
22,Private,Some-college,Never-married,Sales,Male,0,0,40, <=50K
20,Private,Some-college,Never-married,Prof-specialty,Female,0,0,20, <=50K
44,Private,Some-college,Married-civ-spouse,Sales,Male,0,0,60, <=50K
44,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Female,0,0,40, <=50K
41,Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,0,0,60, >50K
38,Private,HS-grad,Divorced,Craft-repair,Male,0,2205,40, <=50K
21,Private,Some-college,Never-married,Other-service,Female,0,0,25, <=50K
24,Private,Some-college,Married-spouse-absent,Sales,Female,0,0,30, <=50K
24,Private,Masters,Never-married,Prof-specialty,Female,0,0,45, <=50K
28,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,0,0,40, <=50K
39,Private,Bachelors,Never-married,Exec-managerial,Female,0,0,35, <=50K
48,Private,Some-college,Divorced,Craft-repair,Male,3325,0,40, <=50K
24,Local-gov,HS-grad,Never-married,Protective-serv,Male,0,0,40, <=50K
50,Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,0,0,35, >50K
50,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Male,4064,0,55, <=50K
68,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,0,0,40, <=50K
31,State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,0,0,50, <=50K
22,Private,1st-4th,Never-married,Craft-repair,Male,0,0,40, <=50K
18,?,Some-college,Never-married,?,Male,0,0,48, <=50K
25,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Male,0,0,40, <=50K
28,Private,Some-college,Never-married,Sales,Female,0,0,40, <=50K
17,Local-gov,11th,Never-married,Adm-clerical,Female,0,0,15, <=50K
24,State-gov,Doctorate,Never-married,Prof-specialty,Female,0,0,99, <=50K
20,Private,10th,Separated,Sales,Female,0,0,36, <=50K
45,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Male,0,0,40, >50K
44,Private,Some-college,Married-spouse-absent,Craft-repair,Female,1506,0,45, <=50K
57,Private,7th-8th,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
33,Private,Bachelors,Married-civ-spouse,Sales,Male,0,1902,55, >50K
24,?,Bachelors,Never-married,?,Male,0,0,40, <=50K
22,Private,Some-college,Never-married,Protective-serv,Male,0,0,24, <=50K
41,Private,HS-grad,Divorced,Other-service,Female,0,0,40, <=50K
51,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,40, <=50K
46,Local-gov,Bachelors,Separated,Prof-specialty,Male,0,0,40, <=50K
52,Private,HS-grad,Divorced,Machine-op-inspct,Female,0,0,38, <=50K
50,Private,Bachelors,Married-civ-spouse,Sales,Male,0,0,40, >50K
26,Self-emp-inc,Bachelors,Never-married,Adm-clerical,Female,0,0,50, <=50K
17,Private,10th,Never-married,Sales,Female,0,0,12, <=50K
64,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,0,0,40, <=50K
51,Private,HS-grad,Married-civ-spouse,Tech-support,Male,0,0,40, >50K
28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,0,0,35, <=50K
51,Private,Bachelors,Divorced,Adm-clerical,Female,0,0,40, <=50K
39,Self-emp-not-inc,Bachelors,Divorced,Adm-clerical,Male,0,1762,40, <=50K
48,Private,Some-college,Divorced,Other-service,Female,0,0,32, <=50K
44,Private,Some-college,Married-civ-spouse,Other-service,Female,0,0,40, >50K
47,Private,11th,Married-civ-spouse,Other-service,Male,0,0,40, <=50K
52,Private,HS-grad,Widowed,Craft-repair,Female,0,0,40, <=50K
58,Private,Some-college,Never-married,Adm-clerical,Female,0,0,39, <=50K
19,Private,11th,Never-married,Other-service,Female,0,0,40, <=50K
40,Private,Bachelors,Married-civ-spouse,Tech-support,Male,0,0,40, >50K
23,Private,Some-college,Never-married,Adm-clerical,Male,0,0,40, <=50K
31,Private,Bachelors,Married-civ-spouse,Other-service,Male,0,0,40, <=50K
40,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
48,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Male,0,0,38, >50K
46,Private,Masters,Divorced,Exec-managerial,Female,0,0,50, >50K
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Female,3908,0,40, <=50K
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
18,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,37, <=50K
26,Private,Masters,Never-married,Exec-managerial,Female,0,0,30, <=50K
36,Private,Bachelors,Never-married,Sales,Female,0,0,20, <=50K
26,Private,Assoc-voc,Divorced,Sales,Female,594,0,35, <=50K
19,Private,Some-college,Never-married,Sales,Female,0,0,15, <=50K
53,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,15024,0,40, >50K
54,Private,Some-college,Never-married,Sales,Male,0,0,41, <=50K
29,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,0,0,6, <=50K
81,Private,Masters,Widowed,Prof-specialty,Male,0,0,60, <=50K
37,Private,Masters,Never-married,Prof-specialty,Female,0,0,38, >50K
40,Private,Assoc-voc,Divorced,Transport-moving,Male,0,0,50, >50K
36,Private,Some-college,Widowed,Adm-clerical,Female,0,0,40, <=50K
18,Private,12th,Never-married,Adm-clerical,Female,0,0,30, <=50K
44,State-gov,11th,Separated,Tech-support,Male,0,0,40, <=50K
36,Private,HS-grad,Separated,Other-service,Female,0,0,35, <=50K
69,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Male,0,0,50, >50K
17,Private,12th,Never-married,Prof-specialty,Male,0,0,7, <=50K
38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
27,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
52,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,0,0,40, <=50K
24,Private,Assoc-acdm,Never-married,Sales,Male,0,0,35, <=50K
57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Female,0,0,40, <=50K
19,Private,10th,Never-married,Machine-op-inspct,Female,0,0,40, <=50K
38,Private,HS-grad,Divorced,Craft-repair,Male,0,0,50, <=50K
46,Private,7th-8th,Married-spouse-absent,Priv-house-serv,Female,0,1594,24, <=50K
21,Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,0,0,40, >50K
29,Private,Some-college,Never-married,Adm-clerical,Female,0,0,40, <=50K
33,?,Some-college,Divorced,?,Female,0,0,40, <=50K
26,Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,0,0,70, <=50K
28,Private,HS-grad,Separated,Farming-fishing,Male,0,0,55, <=50K
26,Private,Some-college,Married-civ-spouse,Sales,Female,0,0,40, <=50K
37,?,Prof-school,Married-civ-spouse,?,Male,0,0,6, <=50K
49,Private,Bachelors,Married-civ-spouse,Other-service,Male,0,0,40, <=50K
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,55, <=50K
57,Federal-gov,Some-college,Divorced,Other-service,Male,0,0,40, <=50K
60,Private,7th-8th,Married-civ-spouse,Transport-moving,Male,0,0,40, <=50K
20,?,HS-grad,Never-married,?,Male,0,0,25, <=50K
38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,0,0,42, <=50K
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,3137,0,60, <=50K
60,Private,Some-college,Divorced,Adm-clerical,Female,0,0,40, <=50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,3411,0,47, <=50K
44,Federal-gov,HS-grad,Never-married,Craft-repair,Female,0,0,40, <=50K
19,Self-emp-not-inc,Some-college,Never-married,Other-service,Female,0,0,25, <=50K
59,Private,Masters,Married-civ-spouse,Craft-repair,Female,0,0,35, <=50K
50,Private,HS-grad,Married-civ-spouse,Other-service,Male,0,0,40, <=50K
35,Federal-gov,Bachelors,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
46,Federal-gov,Some-college,Divorced,Machine-op-inspct,Male,0,0,40, <=50K
18,Private,Some-college,Never-married,Sales,Male,0,0,35, <=50K
32,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, <=50K
32,Private,Assoc-voc,Divorced,Other-service,Female,0,0,40, <=50K
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
25,Private,HS-grad,Never-married,Craft-repair,Female,0,0,40, <=50K
30,Private,Masters,Married-civ-spouse,Exec-managerial,Male,15024,0,60, >50K
37,Private,Bachelors,Married-civ-spouse,Tech-support,Male,0,1977,40, >50K
38,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,0,0,80, >50K
36,Private,Assoc-acdm,Divorced,Other-service,Female,0,0,37, <=50K
56,Private,Some-college,Married-civ-spouse,Sales,Male,0,0,40, >50K
35,Federal-gov,Bachelors,Widowed,Adm-clerical,Male,0,0,40, >50K
56,Private,HS-grad,Divorced,Adm-clerical,Male,0,0,41, <=50K
17,Private,10th,Never-married,Other-service,Male,0,0,14, <=50K
46,Private,Masters,Married-civ-spouse,Exec-managerial,Male,0,1977,45, >50K
56,Private,HS-grad,Divorced,Adm-clerical,Female,0,0,40, <=50K
61,State-gov,12th,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
25,Private,Some-college,Married-civ-spouse,Sales,Male,0,0,43, <=50K
27,Private,HS-grad,Never-married,Machine-op-inspct,Female,0,0,40, <=50K
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,0,0,30, <=50K
33,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Male,0,0,62, <=50K
33,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,7298,0,40, >50K
38,Private,Some-college,Never-married,Farming-fishing,Male,0,0,60, <=50K
51,Private,11th,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, <=50K
27,Private,Assoc-acdm,Never-married,Sales,Male,0,0,42, <=50K
49,Local-gov,Masters,Widowed,Prof-specialty,Female,0,0,16, <=50K
26,Private,HS-grad,Separated,Machine-op-inspct,Female,0,0,40, <=50K
42,Private,Masters,Married-civ-spouse,Exec-managerial,Male,0,0,60, >50K
37,Private,Bachelors,Never-married,Machine-op-inspct,Male,0,1719,32, <=50K
38,Private,Some-college,Never-married,Adm-clerical,Female,0,0,40, <=50K
48,Private,HS-grad,Married-civ-spouse,Other-service,Male,0,0,40, >50K
41,Private,Bachelors,Divorced,Tech-support,Male,7430,0,45, >50K
33,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,4386,0,60, <=50K
30,Private,HS-grad,Never-married,Other-service,Male,0,0,40, <=50K
25,State-gov,Bachelors,Never-married,Prof-specialty,Female,0,0,50, <=50K
50,Private,Bachelors,Married-civ-spouse,Sales,Male,0,0,40, >50K
54,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,0,0,36, >50K
37,Private,11th,Divorced,Craft-repair,Male,0,0,40, <=50K
59,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,15024,0,55, >50K
17,Private,10th,Never-married,Sales,Female,0,0,24, <=50K
65,?,11th,Married-civ-spouse,?,Male,1797,0,40, <=50K
56,Self-emp-not-inc,HS-grad,Widowed,Adm-clerical,Female,99999,0,40, >50K
57,Private,HS-grad,Divorced,Other-service,Male,0,0,38, <=50K
33,Private,10th,Never-married,Other-service,Male,0,0,20, <=50K
41,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Male,0,0,65, <=50K
45,Private,Bachelors,Widowed,Other-service,Female,0,0,40, <=50K
50,Private,HS-grad,Married-civ-spouse,Sales,Male,0,0,48, <=50K
18,Private,HS-grad,Never-married,Sales,Male,0,0,25, <=50K
19,Private,Some-college,Never-married,Adm-clerical,Female,0,0,20, <=50K
26,Private,Some-college,Married-civ-spouse,Prof-specialty,Female,0,0,40, <=50K
61,?,Assoc-acdm,Married-civ-spouse,?,Male,0,0,2, >50K
67,?,11th,Married-civ-spouse,?,Male,0,0,40, <=50K
41,Private,Some-college,Married-civ-spouse,Prof-specialty,Male,0,0,40, >50K
29,Private,HS-grad,Never-married,Craft-repair,Male,0,0,50, <=50K
27,Private,Some-college,Never-married,Craft-repair,Male,0,0,40, <=50K
35,Private,HS-grad,Divorced,Adm-clerical,Female,0,0,38, <=50K
37,Private,Bachelors,Never-married,Craft-repair,Male,0,0,90, >50K
22,Private,11th,Never-married,Adm-clerical,Male,0,0,40, <=50K
25,Private,10th,Never-married,Priv-house-serv,Female,0,0,24, <=50K
26,Private,HS-grad,Married-civ-spouse,Sales,Male,0,0,50, <=50K
27,Local-gov,HS-grad,Divorced,Protective-serv,Male,0,0,40, <=50K
26,Private,Bachelors,Never-married,Adm-clerical,Male,6849,0,65, <=50K
51,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
45,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
60,Private,HS-grad,Married-civ-spouse,Sales,Male,0,0,40, <=50K
35,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,0,0,55, >50K
24,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
40,Local-gov,HS-grad,Divorced,Craft-repair,Female,0,0,40, <=50K
69,?,HS-grad,Widowed,?,Female,0,0,20, <=50K
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,0,1977,50, >50K
65,Private,HS-grad,Divorced,Exec-managerial,Female,1848,0,50, <=50K
52,Self-emp-inc,Some-college,Married-civ-spouse,Adm-clerical,Female,0,0,40, >50K
38,Private,HS-grad,Separated,Craft-repair,Female,0,0,35, <=50K
18,Private,11th,Never-married,Sales,Female,0,0,49, <=50K
24,Private,Assoc-voc,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,0,0,60, <=50K
21,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,44, <=50K
67,Self-emp-not-inc,Doctorate,Married-civ-spouse,Sales,Male,20051,0,40, >50K
64,Self-emp-not-inc,Some-college,Widowed,Craft-repair,Female,0,0,8, <=50K
25,Private,Some-college,Never-married,Exec-managerial,Male,0,0,40, <=50K
34,Federal-gov,Masters,Married-civ-spouse,Adm-clerical,Male,0,0,50, >50K
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,0,0,50, <=50K
26,Private,HS-grad,Never-married,Handlers-cleaners,Male,0,0,52, <=50K
19,Private,10th,Never-married,Farming-fishing,Male,0,0,25, <=50K
35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,0,0,50, >50K
26,Private,Masters,Never-married,Prof-specialty,Female,0,0,40, <=50K
38,Private,HS-grad,Separated,Other-service,Male,0,0,35, <=50K
45,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,0,0,65, <=50K
18,Private,11th,Never-married,Other-service,Female,0,0,28, <=50K
51,Private,Some-college,Divorced,Adm-clerical,Female,0,0,63, <=50K
36,Private,HS-grad,Separated,Other-service,Female,0,0,28, <=50K
18,Private,Some-college,Never-married,Other-service,Female,0,0,16, <=50K
37,Local-gov,Assoc-voc,Never-married,Protective-serv,Male,4650,0,40, <=50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,60, >50K
39,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Female,0,0,40, >50K
21,Private,Some-college,Never-married,Other-service,Male,0,0,40, <=50K
46,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Male,7688,0,45, >50K
33,Private,HS-grad,Separated,Sales,Female,0,0,35, <=50K
23,Private,Bachelors,Never-married,Adm-clerical,Female,0,0,40, <=50K
52,Self-emp-not-inc,HS-grad,Divorced,Sales,Male,0,0,40, <=50K
28,Private,HS-grad,Never-married,Adm-clerical,Female,0,0,40, <=50K
23,State-gov,Some-college,Never-married,Prof-specialty,Male,0,0,40, <=50K
48,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
17,Private,11th,Never-married,Sales,Female,0,0,20, <=50K
22,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Female,0,0,3, <=50K
26,Private,HS-grad,Never-married,Adm-clerical,Male,0,0,80, >50K
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
90,Private,10th,Married-civ-spouse,Exec-managerial,Male,0,0,40, <=50K
28,Private,HS-grad,Divorced,Sales,Female,0,0,40, <=50K
44,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,40, <=50K
29,Private,Bachelors,Married-civ-spouse,Other-service,Male,7298,0,42, >50K
45,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Male,0,1977,50, >50K
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,0,0,40, >50K
17,?,10th,Never-married,?,Male,0,0,8, <=50K
49,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,0,0,40, >50K
27,Private,Bachelors,Never-married,Tech-support,Male,0,0,50, <=50K
60,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Female,0,0,40, <=50K
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Female,0,0,40, <=50K
53,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Male,0,0,50, >50K
19,Private,Some-college,Never-married,Sales,Male,0,0,40, <=50K
28,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Male,0,0,40, <=50K
22,Private,Assoc-acdm,Never-married,Handlers-cleaners,Male,0,0,20, <=50K
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Male,0,0,60, <=50K
76,?,10th,Married-civ-spouse,?,Male,1173,0,40, <=50K
19,Private,Some-college,Never-married,Other-service,Female,0,0,25, <=50K
28,Private,Assoc-voc,Married-civ-spouse,Other-service,Female,3137,0,40, <=50K
58,Private,Some-college,Married-civ-spouse,Sales,Male,0,0,40, <=50K
19,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Female,0,0,25, <=50K
37,?,HS-grad,Divorced,?,Female,0,0,42, <=50K
22,Private,Some-college,Never-married,Craft-repair,Male,0,0,40, <=50K
52,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,0,0,50, >50K
31,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Male,0,0,50, <=50K
50,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Male,3781,0,40, <=50K
62,Private,HS-grad,Widowed,Craft-repair,Male,0,0,40, <=50K
26,Private,Bachelors,Never-married,Prof-specialty,Male,0,0,50, <=50K
64,State-gov,HS-grad,Widowed,Adm-clerical,Female,0,0,24, <=50K
38,Private,Some-college,Married-civ-spouse,Craft-repair,Male,0,0,40, <=50K
44,Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,15024,0,80, >50K
28,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Female,0,0,40, <=50K
19,Private,HS-grad,Never-married,Other-service,Female,0,0,52, <=50K
39,Private,HS-grad,Never-married,Machine-op-inspct,Female,0,0,10, <=50K
50,Private,10th,Married-civ-spouse,Craft-repair,Male,0,0,40, >50K
39,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Female,0,0,40, >50K
36,Private,Bachelors,Never-married,Tech-support,Male,0,0,40, <=50K
39,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Male,0,0,49, <=50K
51,Self-emp-inc,Assoc-acdm,Never-married,Sales,Female,0,0,25, <=50K
28,Private,HS-grad,Never-married,Other-service,Female,0,0,32, <=50K
57,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,0,0,30, >50K
40,Local-gov,Prof-school,Separated,Prof-specialty,Female,0,0,40, <=50K
27,Private,Some-college,Divorced,Sales,Female,0,0,40, <=50K
32,Private,Some-college,Never-married,Sales,Male,0,1876,60, <=50K
49,State-gov,HS-grad,Divorced,Exec-managerial,Female,0,0,44, <=50K
34,Self-emp-not-inc,10th,Never-married,Other-service,Female,0,0,40, <=50K
24,Private,HS-grad,Never-married,Machine-op-inspct,Male,0,0,40, <=50K
54,Private,7th-8th,Divorced,Machine-op-inspct,Male,0,0,40, <=50K
52,Private,12th,Married-civ-spouse,Craft-repair,Male,0,0,45, <=50K
