EmployeeID,Attrition,Age,TravelProfile,Department,HomeToWork,EducationField,Gender,HourlnWeek,Involvement,WorkLifeBalance,Designation,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome
5112885,0,37,Rarely,Analytics,11,CA,Female,68,3,2,Executive,5,1,6,0,25,17,0,3,Divorsed,18452
5112886,0,36,Rarely,Analytics,3,Statistics,Female,42,1,5,Executive,3,0,4,0,19,8,3,3,Single,18506
5112887,0,41,Yes,Analytics,19,CA,Male,53,4,1,Manager,3,0,7,0,20,,1,1,Single,21094
5112888,0,29,No,Analytics,1,Engineer,Male,41,3,5,Manager,3,0,1,0,18,10,0,9,Divorsed,19319
5112889,1,20,Rarely,Analytics,,CA,Female,68,4,5,Executive,5,1,1,1,20,1,0,0,Single,17600
5112890,1,33,Yes,Analytics,19,Statistics,Female,74,5,5,Executive,5,0,2,1,28,11,7,8,Single,19919
5112891,0,24,Rarely,Analytics,,Statistics,Male,52,3,5,Executive,3,1,0,0,17,6,1,2,Divorsed,17774
5112892,0,21,Rarely,Analytics,6,CA,Male,67,3,4,Executive,1,0,1,0,23,3,2,2,Single,18117
5112893,0,48,No,Analytics,4,CA,F,70,3,3,Senior Manager,4,1,1,0,24,15,6,13,Married,27957
5112894,1,35,Rarely,Analytics,15,Other,Male,39,4,4,Executive,4,1,1,1,29,5,0,,M,18743
5112895,1,42,Yes,Analytics,,CA,Male,57,2,3,Executive,3,0,6,1,17,7,2,2,M,17759
5112896,0,36,Yes,Analytics,21,Statistics,Male,62,3,4,Senior Manager,1,0,3,0,17,11,3,3,Single,25362
5112897,0,37,Yes,Sales,14,Engineer,F,64,3,5,Senior Manager,1,1,1,0,20,11,3,9,Married,25738
5112898,0,36,Rarely,Marketing,11,Engineer,Male,82,3,5,Executive,3,1,2,0,23,7,2,5,Single,20323
5112899,0,34,Rarely,Analytics,7,Other,Female,41,3,4,Manager,3,1,1,0,19,16,2,10,Single,19809
5112900,0,,Rarely,Analytics,4,CA,Male,54,4,2,Executive,2,1,0,0,18,5,1,1,Single,17045
5112901,0,37,Yes,Sales,6,CA,Male,50,4,1,Senior Manager,1,0,5,0,17,17,2,13,Married,25699
5112902,0,31,Rarely,Analytics,20,CA,F,67,3,4,Senior Manager,5,0,2,1,29,10,1,9,Married,27916
5112903,1,34,Rarely,Analytics,18,CA,Male,58,3,2,Senior Manager,3,0,8,1,18,16,8,8,Divorsed,29610
5112904,1,21,Yes,Analytics,,Statistics,Female,45,4,3,Executive,3,0,1,0,25,2,2,2,Single,17625
5112905,0,,Rarely,Analytics,7,CA,Female,66,4,3,Executive,3,1,0,0,17,6,0,3,M,17187
5112906,0,28,Rarely,Sales,6,CA,Male,68,3,4,Manager,2,0,1,0,19,4,0,2,Single,19908
5112907,0,29,Rarely,Analytics,,Statistics,Male,51,1,2,Executive,3,0,1,0,29,10,0,7,Divorsed,17700
5112908,0,39,No,Analytics,10,Statistics,Male,70,3,2,Manager,4,0,9,0,20,9,0,3,Single,21782
5112909,0,22,No,Analytics,17,CA,Male,66,2,2,Executive,2,0,1,1,18,1,0,0,M,17935
5112910,0,38,Rarely,Analytics,3,Statistics,Male,58,3,5,Manager,3,0,9,0,19,14,0,0,Divorsed,21553
5112911,1,50,Yes,Sales,2,Statistics,Male,64,3,4,Manager,3,1,7,0,17,12,0,1,Married,21728
5112912,0,34,Yes,Analytics,6,Statistics,Female,58,3,3,Executive,3,1,2,1,17,9,4,,Divorsed,18909
5112913,1,37,Rarely,Sales,6,Statistics,Male,53,4,3,Senior Manager,1,0,2,1,17,17,4,8,Married,26325
5112914,0,35,Rarely,Analytics,10,Statistics,F,66,4,4,Senior Manager,3,0,1,1,25,17,5,15,Divorsed,25685
5112915,1,39,Rarely,Sales,4,CA,Female,41,3,5,Manager,3,0,4,1,23,12,0,0,Divorsed,20238
5112916,1,33,Rarely,Analytics,12,CA,Female,43,3,1,Executive,5,0,8,0,28,11,1,5,Single,20200
5112917,0,40,Rarely,Analytics,6,CA,Male,78,4,2,Manager,3,1,1,0,21,12,1,,Married,19069
5112918,0,43,No,Analytics,24,CA,Female,38,3,5,Manager,3,1,3,0,22,,1,3,Married,21265
5112919,1,47,Rarely,Sales,12,CA,Male,66,4,2,Senior Manager,2,1,2,0,22,10,5,8,Single,25619
5112920,0,46,Rarely,Analytics,10,CA,Female,55,3,4,Executive,3,1,5,1,25,8,1,3,Married,20477
5112921,0,43,No,Analytics,13,Engineer,Male,40,3,5,Executive,3,0,4,0,28,11,4,,M,18936
5112922,0,31,Rarely,Analytics,5,Statistics,F,45,5,3,Manager,1,1,3,0,26,12,1,3,Single,22091
5112923,0,34,Rarely,Analytics,7,Statistics,Female,45,4,5,Manager,4,1,6,0,20,12,0,0,Married,19505
5112924,0,23,Rarely,Analytics,27,Statistics,Male,53,3,4,Executive,2,1,1,0,17,4,0,2,M,
5112925,0,,Rarely,Marketing,9,Statistics,Male,,4,3,Executive,5,1,0,0,26,6,0,3,Divorsed,17342
5112926,1,24,Yes,Sales,,Marketing Diploma,Male,35,3,1,Executive,5,0,2,0,25,2,2,1,M,17790
5112927,0,50,Rarely,Analytics,3,CA,Male,62,3,3,VP,3,1,2,1,16,29,7,7,Divorsed,34237
5112928,0,36,Rarely,Sales,31,Statistics,Female,70,4,2,Executive,3,0,1,0,29,7,5,3,M,18430
5112929,0,36,Rarely,Analytics,28,Other,Male,56,4,4,Manager,2,1,5,0,20,10,1,3,Single,19681
5112930,0,33,Rarely,Analytics,11,CA,Female,63,1,2,Manager,3,1,6,0,18,,2,4,Divorsed,21175
5112931,0,25,Rarely,Analytics,2,Engineer,Male,51,3,1,Executive,1,1,4,0,16,7,0,2,M,18229
5112932,1,25,Rarely,Analytics,20,Statistics,Female,69,3,4,Executive,4,1,2,0,19,2,1,1,Divorsed,18210
5112933,0,29,Rarely,Analytics,,Statistics,Male,51,1,5,Executive,3,1,1,0,29,10,0,7,Divorsed,17700
5112934,0,33,Rarely,Sales,9,Marketing Diploma,Male,39,3,2,Manager,3,0,0,0,17,6,1,2,Married,22104
5112935,0,49,Rarely,Analytics,,CA,Female,74,3,1,Executive,5,1,4,1,21,17,2,2,M,17587
5112936,1,28,Yes,Marketing,25,MBA,Female,60,4,4,Executive,4,1,2,0,18,2,1,,M,18863
5112937,0,54,Rarely,Analytics,18,Engineer,F,56,3,4,Senior Manager,3,1,8,0,16,22,0,8,Divorsed,25739
5112938,0,55,Rarely,Marketing,22,CA,Male,60,3,4,Senior Manager,4,1,3,0,21,17,8,2,Married,26725
5112939,0,30,No,,8,Engineer,Male,64,3,5,Executive,3,0,1,0,18,1,0,0,Married,16274
5112940,0,50,No,Sales,1,Statistics,Female,65,3,2,Manager,3,0,0,0,17,,0,13,Divorsed,21347
5112941,0,46,Rarely,Analytics,31,Engineer,Male,69,3,4,Executive,1,0,5,0,26,9,1,4,M,18132
5112942,0,35,Yes,Analytics,3,Other,Male,63,3,5,Executive,5,0,6,0,20,11,2,,M,18996
5112943,0,47,Rarely,Analytics,5,Engineer,Male,62,3,5,Manager,2,0,3,0,,13,2,5,Married,23379
5112944,0,,Rarely,Analytics,6,CA,Male,60,1,1,Executive,3,1,2,1,17,7,0,3,M,17127
5112945,0,31,Rarely,Analytics,27,Statistics,Male,31,3,3,Executive,3,0,1,0,22,5,4,3,M,17911
5112946,0,35,No,Sales,7,Marketing Diploma,F,74,3,1,Manager,3,1,10,0,21,7,2,3,Divorsed,22538
5112947,0,51,Yes,Marketing,6,CA,Male,69,3,3,VP,4,0,2,0,17,33,11,8,Married,34200
5112948,0,,Rarely,Analytics,8,Statistics,Male,59,3,4,Executive,5,1,3,0,19,11,1,2,Single,17062
5112949,0,53,Yes,Sales,3,Marketing Diploma,F,38,4,2,Senior Manager,4,0,2,0,17,30,6,12,Married,22525
5112950,0,30,Rarely,Sales,5,CA,Female,63,4,1,Manager,4,0,1,1,17,11,2,7,Married,20209
5112951,1,35,Rarely,Sales,11,CA,Male,55,4,2,Senior Manager,5,1,9,0,22,15,6,0,Married,25306
5112952,0,31,Rarely,Analytics,5,Statistics,Male,61,4,4,Manager,2,0,2,0,25,12,11,9,Divorsed,20152
5112953,1,35,No,,19,Engineer,Male,57,5,5,Executive,5,1,2,1,29,6,4,1,M,18307
5112954,1,31,Yes,Analytics,30,CA,Male,71,4,3,Executive,4,0,0,0,16,6,1,4,Single,
5112955,0,53,Rarely,Sales,9,Marketing Diploma,Male,73,3,2,AVP,1,1,5,0,19,28,2,2,Married,26836
5112956,1,32,Rarely,Marketing,21,MBA,Male,61,1,5,Executive,5,0,1,0,23,3,1,,M,18956
5112957,0,28,Rarely,Analytics,7,Statistics,Male,78,3,3,Executive,3,0,2,0,17,6,1,4,M,18517
5112958,0,26,Rarely,Sales,16,CA,Male,42,3,5,Executive,3,1,2,0,17,8,1,7,M,18096
5112959,1,36,Rarely,Analytics,,Statistics,Female,43,1,4,Executive,5,1,1,0,21,18,15,14,Single,17743
5112960,1,,No,Analytics,17,Engineer,Male,,5,2,Executive,5,0,1,1,28,5,3,0,M,17307
5112961,0,37,Rarely,Sales,6,CA,F,66,4,5,Senior Manager,1,1,1,0,25,11,4,5,Married,23644
5112962,0,28,Yes,Analytics,3,Statistics,Male,52,4,5,Executive,2,1,1,1,17,2,2,,Divorsed,
5112963,1,38,Rarely,Analytics,3,CA,Male,51,3,5,Manager,4,1,4,0,16,7,1,4,Married,19855
5112964,1,36,Rarely,Analytics,17,Other,Male,41,4,4,Executive,4,0,2,1,30,6,1,3,Married,19743
5112965,1,29,Rarely,Analytics,8,Engineer,,39,3,3,Executive,3,1,3,1,18,10,7,7,M,18339
5112966,0,48,Rarely,Sales,30,CA,F,61,3,3,Senior Manager,3,1,3,0,26,15,0,0,Married,27504
5112967,0,60,No,Marketing,5,MBA,F,34,4,5,VP,1,0,10,0,27,31,3,3,Married,34844
5112968,0,38,Yes,Analytics,30,Statistics,Female,,3,1,Manager,2,1,1,0,16,10,9,9,Single,17406
5112969,0,37,Rarely,Marketing,11,Statistics,,79,4,2,Executive,5,0,1,0,27,7,1,4,Divorsed,18342
5112970,0,37,Rarely,Sales,17,Marketing Diploma,Male,66,4,1,Manager,3,1,4,0,24,,0,0,Married,21334
5112971,0,37,Rarely,Analytics,6,CA,Male,61,3,4,Manager,1,1,7,0,21,,0,4,Married,21347
5112972,1,28,No,Analytics,25,Engineer,Male,72,4,2,Senior Manager,5,0,1,0,17,10,1,9,Single,23722
5112973,0,42,Rarely,Analytics,8,CA,Female,,1,4,Manager,4,0,6,1,21,18,0,0,M,17372
5112974,1,,Rarely,Sales,22,Other,Male,37,4,1,Executive,4,0,1,1,18,1,0,0,Single,17121
5112975,0,47,No,Analytics,15,Engineer,Male,64,3,2,Manager,4,1,8,0,23,16,1,7,Married,20467
5112976,1,28,Rarely,Sales,5,Marketing Diploma,Male,57,3,3,Executive,5,0,1,0,17,6,1,,Married,19041
5112977,0,27,Yes,Analytics,11,Statistics,Male,32,3,1,Senior Manager,5,0,1,0,26,9,1,7,Married,23793
5112978,0,23,Rarely,Analytics,11,CA,Male,79,2,2,Executive,3,0,1,0,23,2,0,2,Single,18505
5112979,1,24,Rarely,Analytics,11,CA,Male,65,4,2,Executive,3,0,2,1,17,6,2,3,Single,19989
5112980,1,,Rarely,Analytics,9,Other,Male,77,5,2,Executive,5,0,1,1,16,7,0,7,Divorsed,17119
5112981,1,50,Rarely,Sales,14,Marketing Diploma,F,45,3,4,Senior Manager,2,0,2,0,24,10,8,8,Divorsed,23654
5112982,0,35,Rarely,Sales,13,Statistics,Female,59,3,4,Executive,3,0,2,1,25,2,1,1,Divorsed,18220
5112983,0,55,Rarely,Analytics,25,CA,F,63,3,1,AVP,3,0,4,0,31,37,5,8,Married,33426
5112984,0,43,Yes,Analytics,11,Statistics,Female,,3,4,Executive,2,0,0,0,24,9,1,7,Single,17455
5112985,0,41,Rarely,Analytics,13,Statistics,Male,46,3,2,Executive,1,1,3,1,16,6,0,0,Married,19766
5112986,1,32,Rarely,Analytics,25,CA,Male,70,3,3,Manager,3,1,2,1,21,11,7,8,Married,22179
5112987,1,30,Rarely,Analytics,21,CA,Male,58,4,3,,1,1,2,1,19,5,1,2,Single,18389
5112988,1,51,Rarely,Sales,31,Marketing Diploma,Male,41,4,3,Senior Manager,5,1,5,1,19,21,3,1,Married,26854
5112989,0,40,Yes,Analytics,12,Engineer,Female,73,3,4,Manager,3,1,1,0,16,,9,4,Married,21323
5112990,0,,Rarely,Analytics,4,Statistics,Male,70,4,4,Executive,1,0,3,0,22,7,0,0,M,17177
5112991,0,39,Rarely,Sales,3,Statistics,Male,61,4,2,Executive,5,0,5,0,20,21,1,,Single,18858
5112992,0,29,Rarely,Analytics,12,CA,Female,79,3,1,,3,1,6,0,24,7,3,3,M,18377
5112993,0,42,No,Analytics,24,Statistics,Male,37,4,5,Manager,3,0,1,0,17,20,3,7,Single,19332
5112994,0,39,Rarely,Analytics,5,Statistics,Male,47,3,2,Executive,2,1,6,1,17,7,2,3,Single,19944
5112995,1,28,Rarely,Analytics,3,CA,Male,54,5,3,Executive,2,1,5,1,18,5,2,2,Divorsed,18464
5112996,0,40,Rarely,Analytics,3,CA,Male,49,3,3,VP,3,0,0,0,24,22,3,9,Married,34436
5112997,0,43,Yes,Analytics,29,CA,Female,72,2,1,Executive,3,1,4,0,17,18,1,2,Single,19739
5112998,0,35,Rarely,Sales,1,Marketing Diploma,Male,64,3,2,Senior Manager,4,1,1,0,18,10,0,6,Divorsed,22295
5112999,0,28,Rarely,Analytics,1,CA,Female,67,3,1,Executive,5,1,1,0,30,3,1,2,M,18591
5113000,0,46,Rarely,Analytics,1,CA,Male,40,3,5,VP,2,0,9,0,22,23,2,2,Married,34627
5113001,0,38,Rarely,,5,CA,Female,57,3,3,Executive,3,0,7,0,24,7,0,0,M,18306
5113002,0,28,Rarely,Analytics,,CA,Male,42,3,4,Executive,2,0,1,0,16,5,0,2,Divorsed,17713
5113003,1,40,Yes,Analytics,5,Statistics,Male,56,3,4,AVP,2,1,8,0,17,22,12,6,Married,28169
5113004,1,,Yes,Sales,10,Marketing Diploma,Female,,3,5,Executive,2,0,1,1,19,2,0,2,Single,17323
5113005,0,42,Rarely,Analytics,10,Engineer,Female,45,1,5,Executive,3,1,2,0,19,11,1,9,Divorsed,19376
5113006,1,42,Yes,Sales,13,Statistics,Male,44,3,5,AVP,5,1,0,1,17,22,13,14,Single,28758
5113007,0,38,No,Marketing,,MBA,Male,80,3,5,Executive,4,0,5,0,18,13,3,8,M,17592
5113008,1,29,Rarely,Analytics,5,Statistics,Male,81,3,5,Executive,3,0,3,0,17,6,1,1,Single,19485
5113009,1,35,Yes,Marketing,26,MBA,F,45,3,4,Senior Manager,5,1,10,1,21,12,1,3,Married,25950
5113010,0,49,No,Analytics,19,Statistics,Male,62,3,3,Manager,2,1,1,1,20,7,1,7,Married,21804
5113011,1,29,Rarely,Sales,16,Marketing Diploma,F,56,3,5,Manager,3,0,4,1,17,7,3,3,Single,25854
5113012,1,26,Rarely,Analytics,17,CA,Male,,3,5,Executive,4,1,2,1,18,5,0,2,M,17373
5113013,0,58,Rarely,Sales,32,Marketing Diploma,Male,58,4,4,AVP,1,1,4,0,18,33,1,1,Married,30118
5113014,0,35,Yes,Sales,12,Marketing Diploma,Male,54,3,5,Manager,2,1,1,0,16,5,0,2,Married,19968
5113015,1,31,Rarely,Sales,4,Statistics,Male,66,4,5,Manager,5,1,2,0,17,11,7,8,Married,25714
5113016,0,55,Rarely,Sales,27,Marketing Diploma,Male,60,4,2,VP,1,1,1,0,26,36,2,13,Married,34586
5113017,1,41,Rarely,Sales,28,Marketing Diploma,Male,59,4,3,Senior Manager,4,0,3,1,18,10,2,1,Single,25094
5113018,0,55,Rarely,Analytics,5,Statistics,Male,30,3,2,Manager,3,1,0,1,21,4,1,,Divorsed,19035
5113019,0,28,Rarely,Sales,12,Marketing Diploma,Male,46,3,1,Manager,1,0,2,0,20,8,1,8,Single,20105
5113020,0,27,No,Sales,1,Marketing Diploma,Male,73,3,2,Manager,4,0,0,1,18,,1,4,Divorsed,21349
5113021,0,39,Rarely,Marketing,4,MBA,Female,44,2,1,Manager,4,0,9,0,20,,3,6,Divorsed,21389
5113022,0,30,Rarely,Analytics,31,Statistics,Female,65,3,5,Executive,1,0,5,0,28,12,2,8,M,18514
5113023,0,39,Rarely,Sales,17,Statistics,Male,82,3,5,Manager,4,0,1,0,17,11,8,8,Married,25924
5113024,0,,No,Analytics,24,CA,Male,67,3,1,Manager,4,0,4,0,17,17,1,2,M,17042
5113025,0,31,Rarely,Analytics,12,Statistics,Male,,3,3,Executive,2,1,3,1,24,8,0,2,Divorsed,17356
5113026,1,34,Rarely,Analytics,17,CA,Male,60,3,5,Executive,1,1,6,1,19,9,1,5,M,18436
5113027,0,40,Yes,Analytics,3,CA,Female,38,1,3,Manager,4,1,1,0,29,8,3,7,Divorsed,19244
5113028,0,34,No,Sales,25,Marketing Diploma,Male,67,3,1,Manager,4,1,1,0,19,9,1,8,Divorsed,22146
5113029,0,37,No,Analytics,21,Statistics,Male,80,3,4,Manager,2,0,3,0,26,19,1,10,Single,23779
5113030,0,26,No,Analytics,8,Statistics,Male,57,1,1,Manager,5,0,2,0,18,7,2,6,Married,20000
5113031,0,32,Rarely,Analytics,3,Statistics,Male,70,4,4,Executive,5,0,2,0,18,5,4,3,M,18218
5113032,0,40,Rarely,Analytics,15,CA,Male,68,3,2,Manager,4,0,5,0,27,,2,1,Married,21295
5113033,0,31,Rarely,Sales,3,Statistics,Male,77,3,4,Manager,1,1,4,1,18,10,0,5,Single,21582
5113034,1,,Yes,Sales,27,Statistics,Male,75,5,5,Executive,2,0,2,1,20,2,2,1,Single,17118
5113035,1,34,Rarely,Analytics,13,CA,Male,40,5,4,Executive,1,0,8,0,19,9,2,4,Married,19408
5113036,1,27,Rarely,Sales,11,Engineer,Male,40,4,1,Manager,5,1,7,0,23,,2,3,Single,21326
5113037,0,56,Rarely,Analytics,11,CA,F,35,3,1,AVP,3,1,3,1,20,22,1,3,Married,30756
5113038,0,35,Yes,Analytics,3,CA,Female,37,3,5,Manager,4,1,5,0,16,10,1,2,Single,19425
5113039,0,44,Rarely,Sales,1,Marketing Diploma,Female,75,3,5,Manager,5,1,5,1,26,9,1,3,Married,20454
5113040,0,22,Rarely,Analytics,9,Statistics,Male,,5,2,Executive,5,0,1,0,20,4,1,1,M,17451
5113041,0,54,Yes,Analytics,21,Statistics,Female,31,3,5,Manager,3,0,3,0,17,20,0,3,Single,19869
5113042,0,55,Yes,Analytics,3,Statistics,Male,65,3,5,Senior Manager,4,1,3,0,23,23,1,2,Divorsed,25976
5113043,1,,Rarely,Marketing,14,MBA,Male,,4,4,Executive,5,1,4,1,20,4,2,0,M,17335
5113044,1,27,Yes,Marketing,20,Statistics,Female,60,3,5,Executive,3,1,1,1,17,9,2,,M,18741
5113045,1,32,Yes,Analytics,32,CA,Male,73,4,4,Executive,4,0,1,0,17,7,2,5,Single,19479
5113046,0,22,Rarely,Analytics,,CA,Male,69,3,1,Executive,3,0,0,0,25,3,2,2,Divorsed,17773
5113047,1,26,Rarely,Analytics,7,Engineer,Male,34,3,2,Executive,2,0,2,1,21,8,6,7,Divorsed,19691
5113048,0,44,Rarely,Sales,19,Marketing Diploma,F,82,3,5,AVP,2,0,6,1,28,23,2,10,Divorsed,32064
5113049,0,,Rarely,Analytics,6,CA,Male,60,1,3,Executive,3,0,2,1,17,7,0,3,Divorsed,17127
5113050,0,38,Rarely,Analytics,1,Engineer,F,80,3,4,Senior Manager,5,1,1,0,18,15,5,11,Divorsed,28582
5113051,1,35,Rarely,Sales,27,CA,Female,42,4,2,Manager,4,0,1,1,29,17,11,11,Single,20599
5113052,1,47,Rarely,Sales,12,Marketing Diploma,Male,54,3,4,Senior Manager,1,1,5,0,17,29,5,4,Married,26096
5113053,0,38,Rarely,Analytics,1,Statistics,F,33,2,5,Manager,2,0,0,0,18,10,1,8,Single,22625
5113054,0,27,Rarely,Sales,13,CA,Male,48,3,1,Manager,1,1,2,0,19,6,2,3,Single,20684
5113055,1,27,Rarely,Analytics,19,CA,Male,47,3,4,,4,0,3,1,19,6,1,3,M,18373
5113056,0,50,Rarely,Analytics,29,Statistics,F,43,3,1,AVP,5,1,4,1,16,25,1,2,Married,31880
5113057,0,46,Rarely,Sales,1,Statistics,Male,56,1,4,AVP,5,0,1,0,20,27,0,12,Single,32567
5113058,0,36,Yes,Analytics,7,Statistics,Male,80,1,4,Manager,5,0,3,1,18,9,0,2,Married,20562
5113059,0,36,Rarely,Marketing,9,Statistics,Male,,4,2,Executive,5,0,0,0,26,6,0,3,M,17342
5113060,0,47,Rarely,Analytics,3,Other,F,33,3,2,AVP,2,1,1,1,16,26,3,0,Divorsed,31752
5113061,1,24,Rarely,Sales,4,Statistics,Female,65,3,3,Manager,3,0,9,0,19,4,2,0,Single,19577
5113062,0,40,Rarely,Analytics,3,CA,Female,78,4,4,Manager,3,0,6,0,27,20,0,0,M,18448
5113063,1,36,Rarely,Sales,13,CA,Male,57,4,3,Senior Manager,5,0,10,0,23,16,7,1,Married,26306
5113064,0,34,Rarely,Sales,5,CA,Male,65,3,3,Manager,1,0,2,0,20,7,1,5,Married,21505
5113065,1,41,Yes,Sales,5,Marketing Diploma,Male,56,3,4,Manager,4,0,1,0,23,8,7,7,Single,24355
5113066,0,33,Rarely,Analytics,8,Statistics,Male,82,2,5,Executive,4,1,1,1,18,8,1,6,Married,19298
5113067,0,57,Yes,Sales,9,Statistics,F,58,2,3,AVP,5,0,10,0,17,37,8,8,Divorsed,29212
5113068,0,28,Yes,Sales,23,Statistics,F,62,3,1,Manager,3,0,2,0,20,8,1,8,Single,25981
5113069,0,24,Rarely,Analytics,1,Statistics,Male,45,4,2,Manager,3,0,1,0,17,4,1,2,Single,19617
5113070,1,33,Rarely,Analytics,5,Statistics,Male,,3,1,Executive,4,0,2,0,18,2,1,1,Single,17393
5113071,1,21,Rarely,Analytics,,Other,Female,65,3,1,Executive,2,0,1,0,24,1,0,0,Single,17693
5113072,0,29,Rarely,Sales,12,Statistics,Male,64,3,3,Manager,2,1,2,0,22,,1,8,Single,21253
5113073,1,43,Rarely,Sales,10,Marketing Diploma,Female,55,5,4,Manager,3,0,8,0,18,7,1,3,Single,20346
5113074,0,37,No,Sales,10,CA,Male,69,3,1,Senior Manager,4,0,1,0,18,9,7,7,Married,23834
5113075,0,40,Rarely,Sales,24,Statistics,Male,46,4,4,Manager,1,0,4,1,18,9,2,5,Married,22120
5113076,0,50,Rarely,Analytics,21,Statistics,Male,60,4,1,VP,3,0,2,1,23,32,1,10,Married,35502
5113077,1,46,Rarely,Sales,10,CA,Male,64,4,2,Senior Manager,1,1,1,0,21,9,4,7,Single,24619
5113078,0,28,Rarely,Analytics,18,CA,Male,79,3,4,Manager,5,0,1,0,17,10,1,8,Married,19558
5113079,1,29,Rarely,Analytics,3,Statistics,Female,69,5,4,Executive,4,0,8,1,19,11,4,8,Single,18216
5113080,0,29,Yes,Sales,3,Statistics,Male,44,3,5,Manager,2,0,1,0,23,10,0,9,Single,19554
5113081,0,20,Rarely,Analytics,6,CA,Female,,3,4,Executive,4,1,2,0,20,2,1,1,Single,17483
5113082,0,37,Rarely,Analytics,11,CA,Female,71,3,4,Executive,4,0,1,0,16,8,7,,M,18936
5113083,0,23,Rarely,Analytics,3,Statistics,Male,35,4,5,Manager,1,0,7,0,28,5,,3,Married,20775
5113084,0,31,Rarely,Sales,30,Marketing Diploma,Male,61,3,1,Manager,2,0,8,0,29,,8,8,Married,21304
5113085,0,42,Rarely,Analytics,18,Statistics,Female,52,1,4,Manager,5,0,3,1,18,10,0,2,Single,21545
5113086,0,43,Yes,Analytics,28,Statistics,F,53,3,2,Senior Manager,5,1,8,0,16,18,0,1,Married,25820
5113087,0,35,Rarely,Analytics,,CA,Female,53,4,4,Executive,5,1,1,0,16,6,1,1,Single,17559
5113088,1,26,Rarely,Analytics,6,CA,Male,63,3,3,Executive,5,0,6,0,19,7,1,3,Divorsed,20031
5113089,0,51,No,Analytics,5,Statistics,Male,70,3,5,AVP,5,1,2,0,17,32,15,8,Married,33924
5113090,0,25,Rarely,Sales,11,Statistics,Male,57,3,3,Manager,2,1,0,0,19,5,1,1,Single,19950
5113091,1,30,Rarely,Analytics,,Engineer,Female,58,3,1,Executive,5,1,5,1,16,8,0,4,Single,17657
5113092,0,34,Yes,Analytics,4,Statistics,Male,45,3,5,Manager,2,1,0,0,,7,0,4,Single,22756
5113093,1,30,Rarely,Sales,12,Marketing Diploma,Female,54,5,2,Executive,4,1,2,0,19,3,3,,Single,18760
5113094,0,38,Yes,Analytics,,Statistics,Male,57,1,4,Executive,3,1,1,0,16,4,0,3,M,17610
5113095,0,35,No,Analytics,3,CA,Male,60,3,3,Manager,1,0,2,0,19,15,,7,Married,20762
5113096,1,37,Rarely,Analytics,12,CA,Female,61,5,3,Manager,4,1,5,0,20,15,0,0,Divorsed,19777
5113097,1,49,Yes,Sales,10,CA,Female,67,3,4,Executive,3,0,3,1,17,20,8,8,M,18655
5113098,0,34,Rarely,Marketing,5,MBA,Male,69,3,3,Executive,3,0,2,0,19,6,2,5,Married,19600
5113099,0,42,Yes,Analytics,9,Statistics,Male,66,3,3,VP,1,1,1,0,18,24,14,9,Married,33430
5113100,1,37,Rarely,Analytics,18,Other,Male,53,3,1,Manager,3,1,8,0,20,10,,1,Married,20834
5113101,1,50,Rarely,Sales,,Marketing Diploma,Male,56,4,5,Executive,3,0,1,1,19,3,0,2,Divorsed,17683
5113102,1,31,Yes,,2,Statistics,Female,50,5,5,Executive,3,0,1,0,17,1,0,0,Single,16359
5113103,0,,Rarely,Analytics,16,Statistics,Male,50,3,5,Executive,3,1,1,0,21,4,2,2,M,17207
5113104,0,31,Rarely,Analytics,,Statistics,Male,32,3,4,Executive,1,0,0,1,23,3,2,2,M,17695
5113105,0,,Rarely,Analytics,7,CA,Female,66,4,3,Executive,3,0,0,0,17,6,0,3,M,17187
5113106,0,26,Yes,Analytics,1,Statistics,Female,71,5,3,Executive,2,0,3,0,19,5,2,0,Married,19364
5113107,1,31,Yes,Analytics,8,CA,Female,62,3,2,Executive,4,0,1,0,23,5,2,3,Single,18422
5113108,0,43,Rarely,Analytics,8,Statistics,F,43,3,3,Senior Manager,5,0,8,0,21,10,0,0,Divorsed,24985
5113109,1,42,Rarely,Analytics,15,Engineer,F,51,3,4,VP,3,0,2,0,18,24,16,9,Divorsed,35545
5113110,0,45,Yes,Sales,3,Marketing Diploma,Female,81,3,3,Manager,3,0,8,0,18,12,,1,Divorsed,20768
5113111,0,22,Rarely,Analytics,9,Statistics,Male,,5,4,Executive,5,1,1,0,20,4,1,1,Divorsed,17451
5113112,0,35,Rarely,Analytics,12,Statistics,Male,58,3,1,Senior Manager,1,0,1,0,17,11,2,7,Married,24500
5113113,0,30,Rarely,Analytics,10,Statistics,Male,61,3,5,Executive,5,0,4,0,20,12,2,3,Single,18062
5113114,0,26,Rarely,Analytics,24,Statistics,Female,60,3,3,Executive,2,0,1,0,27,3,0,2,M,17886
5113115,0,34,Rarely,Sales,2,Engineer,Male,64,4,5,Senior Manager,3,1,1,1,19,10,8,6,Married,
5113116,1,42,No,Analytics,8,Statistics,Male,67,4,5,Executive,5,1,7,0,23,6,1,1,M,18107
5113117,1,26,Rarely,Sales,8,Marketing Diploma,Male,48,4,3,Manager,3,1,2,1,17,7,1,4,Single,21744
5113118,0,30,Rarely,Analytics,3,CA,F,52,4,5,Manager,2,1,5,1,29,12,0,0,Single,21877
